;klasyfikator_0;klasyfikator_1;Wynik statystyczne lepszy
834;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
835;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
836;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
837;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
838;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
839;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
840;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
841;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
842;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
843;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
844;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
845;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
846;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
847;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
848;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
849;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
850;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
851;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
852;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
853;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
854;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
855;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
856;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
857;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
858;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
859;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
860;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
861;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
862;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
863;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
864;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
865;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
866;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
867;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
868;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
869;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
870;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
871;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
872;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
873;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
874;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
875;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
876;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
877;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
878;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
879;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
880;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
881;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
882;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
883;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
884;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
885;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
886;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
887;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
888;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
889;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
890;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
891;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
892;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
893;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
894;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
895;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
896;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
897;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
898;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
899;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
900;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
901;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
902;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
903;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
904;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
905;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
906;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
907;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
908;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
909;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
910;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
911;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
912;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
913;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
914;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
915;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
916;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
917;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
918;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
919;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
920;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
921;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
922;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
923;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
924;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
925;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
926;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
927;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
928;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
929;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
930;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
931;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
932;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
933;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
934;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
935;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
936;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
937;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
938;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
939;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
940;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
941;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
942;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
943;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
944;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
945;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
946;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
947;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
948;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
949;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
950;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
951;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
952;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
953;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
954;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
955;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
956;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
957;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
958;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
959;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
960;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
961;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
962;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
963;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
964;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
965;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
966;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
967;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
968;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
969;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
970;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
971;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
972;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
973;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
974;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
975;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
976;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
977;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
978;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
979;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
980;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
981;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
982;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
983;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
984;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
985;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
986;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
987;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
988;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
989;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
990;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
991;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
992;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
993;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
994;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
995;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
996;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
997;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
998;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
999;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1000;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1001;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1002;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1003;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1004;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1005;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1006;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1007;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1008;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1009;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1010;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1011;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1012;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1013;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1014;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1015;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1016;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1017;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1018;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1019;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1020;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1021;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1022;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1023;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1024;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1025;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1026;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1027;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1028;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1029;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1030;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1031;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1032;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1033;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1034;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1035;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1036;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1037;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1038;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1039;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1040;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1041;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1042;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1043;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1044;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1045;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1046;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1047;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1048;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1049;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1050;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1051;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1052;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1053;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1054;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1055;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1056;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1057;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1058;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1059;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1060;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1061;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1062;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1063;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1064;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1065;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1066;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1067;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1068;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1069;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1070;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1071;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1072;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1073;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1074;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1075;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1076;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1077;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1078;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1079;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1080;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1081;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1082;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1083;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1084;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1085;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1086;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1087;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1088;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1089;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1090;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1091;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1092;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1093;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1094;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1095;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1096;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1097;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1098;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1099;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1100;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1101;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1102;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1103;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1104;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1105;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1106;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1107;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1108;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1109;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1110;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
