;klasyfikator_0;klasyfikator_1;statistic;pvalue
312;k = 1, metryka = euclidean, liczba cech = 7;k = 1, metryka = minkowski, liczba cech = 8;-1.173469558791966;0.27072629378189816
313;k = 1, metryka = euclidean, liczba cech = 7;k = 1, metryka = minkowski, liczba cech = 9;-1.0080604853917738;0.3397574650763325
314;k = 1, metryka = euclidean, liczba cech = 7;k = 5, metryka = euclidean, liczba cech = 1;0.5813673603827203;0.5752619029117928
315;k = 1, metryka = euclidean, liczba cech = 7;k = 5, metryka = euclidean, liczba cech = 2;1.0822887970032453;0.3072680202802185
316;k = 1, metryka = euclidean, liczba cech = 7;k = 5, metryka = euclidean, liczba cech = 3;0.974976601546977;0.3550473551460248
317;k = 1, metryka = euclidean, liczba cech = 7;k = 5, metryka = euclidean, liczba cech = 4;-1.865645281211371;0.09495546888743965
318;k = 1, metryka = euclidean, liczba cech = 7;k = 5, metryka = euclidean, liczba cech = 5;-2.026809331225161;0.07331135390699722
319;k = 1, metryka = euclidean, liczba cech = 7;k = 5, metryka = euclidean, liczba cech = 6;-2.2285290988719586;0.052823486568928116
320;k = 1, metryka = euclidean, liczba cech = 7;k = 5, metryka = euclidean, liczba cech = 7;-3.1841705498206077;0.011110096918364811
321;k = 1, metryka = euclidean, liczba cech = 7;k = 5, metryka = euclidean, liczba cech = 8;-2.7304493280736737;0.023207467899124347
322;k = 1, metryka = euclidean, liczba cech = 7;k = 5, metryka = euclidean, liczba cech = 9;-3.484463082910408;0.006889954139271427
323;k = 1, metryka = euclidean, liczba cech = 7;k = 5, metryka = minkowski, liczba cech = 1;-0.6123986619021234;0.5554288466678439
324;k = 1, metryka = euclidean, liczba cech = 7;k = 5, metryka = minkowski, liczba cech = 2;1.3128023629091639;0.22173642054713177
325;k = 1, metryka = euclidean, liczba cech = 7;k = 5, metryka = minkowski, liczba cech = 3;1.3358280527856883;0.21439935195660395
326;k = 1, metryka = euclidean, liczba cech = 7;k = 5, metryka = minkowski, liczba cech = 4;-4.0934378181512034;0.002703099005116319
327;k = 1, metryka = euclidean, liczba cech = 7;k = 5, metryka = minkowski, liczba cech = 5;-1.821721989125598;0.10182472531962378
328;k = 1, metryka = euclidean, liczba cech = 7;k = 5, metryka = minkowski, liczba cech = 6;-3.701372351734352;0.0049101169004622715
329;k = 1, metryka = euclidean, liczba cech = 7;k = 5, metryka = minkowski, liczba cech = 7;-4.047669788885367;0.002895042153614919
330;k = 1, metryka = euclidean, liczba cech = 7;k = 5, metryka = minkowski, liczba cech = 8;-3.1012646219403144;0.012696521062920163
331;k = 1, metryka = euclidean, liczba cech = 7;k = 5, metryka = minkowski, liczba cech = 9;-3.9477516027606185;0.0033661621036845334
332;k = 1, metryka = euclidean, liczba cech = 7;k = 10, metryka = euclidean, liczba cech = 1;-0.05978253894850712;0.953635260444457
333;k = 1, metryka = euclidean, liczba cech = 7;k = 10, metryka = euclidean, liczba cech = 2;1.754394276726629;0.11325770123150682
334;k = 1, metryka = euclidean, liczba cech = 7;k = 10, metryka = euclidean, liczba cech = 3;0.6444879230921027;0.5353382446146073
335;k = 1, metryka = euclidean, liczba cech = 7;k = 10, metryka = euclidean, liczba cech = 4;-2.7385323069607694;0.02290251042889307
336;k = 1, metryka = euclidean, liczba cech = 7;k = 10, metryka = euclidean, liczba cech = 5;-3.3533850056478824;0.008477805161135703
337;k = 1, metryka = euclidean, liczba cech = 7;k = 10, metryka = euclidean, liczba cech = 6;-4.499828018757445;0.0014893175634806833
338;k = 1, metryka = euclidean, liczba cech = 7;k = 10, metryka = euclidean, liczba cech = 7;-3.287324646377414;0.009418479217745626
339;k = 1, metryka = euclidean, liczba cech = 7;k = 10, metryka = euclidean, liczba cech = 8;-3.008795584614108;0.014744607684106086
